__family,mean_test_btc,mean_train_btc,fees,turnover,turns,n,std_test,score
"(0.012, 0.023, 100, 120, 0.7)",1.002895140436102,1.1298335227710092,0.00158225502242,7.033737009242028,14.0,1,,4.535681390034696
"(0.031, 0.02, 200, 120, 0.7)",0.9878929111287224,1.1590519118527818,0.0015855015520182,7.043166368752509,14.0,1,,4.525390593952959
"(0.045, 0.006, 200, 120, 0.7)",1.0433368765082154,1.348163082972223,0.0014763655230202,6.576562294100317,12.0,1,,4.345141658035353
"(0.039, 0.006, 200, 240, 1.0)",1.005794158909575,1.289454863415595,0.0014517028568359,6.454427984304006,12.0,1,,4.246556448204742
"(0.042, 0.021, 100, 240, 0.7)",1.0445816712216898,1.0990949894912447,0.0014290996726811,6.366891024436465,12.0,1,,4.241598083767241
"(0.049, 0.015, 200, 120, 0.3)",1.0126790246823598,1.326781923219839,0.0014437954816794,6.421576414185471,12.0,1,,4.237023436293415
"(0.027, 0.007, 300, 240, 0.5)",1.0185278216728804,1.3798844774075802,0.0014363809036729,6.390569861627488,12.0,1,,4.2273763715829515
"(0.026, 0.006, 200, 0, 0.5)",1.0050703265260088,1.2339513878258626,0.0014250707349456,6.335812843289741,12.0,1,,4.186551677435934
"(0.042, 0.02, 200, 240, 1.0)",0.9971331056676072,1.2781952569945898,0.0014187325993479,6.304995498746515,12.0,1,,4.163212122441516
"(0.05, 0.006, 300, 240, 0.5)",0.9907966255409608,1.380016693660672,0.0013520886419639,6.0066657579009055,77.0,1,,4.08902741584945
"(0.013, 0.025, 100, 240, 0.7)",1.0119125029642462,1.0777092657222904,0.001373350330677,6.108207865218588,12.0,1,,4.0796430852428625
"(0.023, 0.021, 200, 0, 0.7)",1.01252459196407,1.2257475757592633,0.0013697737323106,6.092514573625878,14.0,1,,4.074912105044699
"(0.042, 0.03, 100, 0, 1.0)",0.9932203181776216,1.1695446340920208,0.0013785077581378,6.124900755924361,12.0,1,,4.069292188381664
"(0.014, 0.017, 200, 240, 0.7)",1.011703432929078,1.252621732897075,0.0013728937940873,6.08661466368823,12.0,1,,4.068637870979106
"(0.046, 0.027, 100, 0, 0.5)",0.99334453531861,1.123337933932662,0.0013592024064394,6.0391341634168185,12.0,1,,4.02655241462058
"(0.021, 0.019, 200, 240, 0.3)",1.0075653377121838,1.6054048756940502,0.0013565335727599,5.981584439087116,12.0,1,,4.0120010236829815
"(0.05, 0.008, 200, 240, 1.0)",1.0444914314715792,1.324754571305495,0.0013033623853627,5.807986644008773,27.0,1,,3.980931391090603
"(0.02, 0.015, 100, 0, 0.3)",1.014763545486427,1.4115980969267,0.0013284750307126,5.740581481270728,22.0,1,,3.9112258110910787
"(0.049, 0.024, 300, 0, 0.7)",1.0602548726069247,1.1566889597854264,0.0012560868329275,5.603111799491239,10.0,1,,3.873054685519617
"(0.014, 0.011, 200, 240, 0.7)",1.0184117274647244,1.5841938048161537,0.0013136046404874,5.675082642886045,11.0,1,,3.868389444267259
"(0.016, 0.008, 200, 0, 0.5)",1.0054128505589213,1.5633160824519416,0.0013178271532536,5.691684289788019,11.0,1,,3.863687168299677
"(0.049, 0.013, 200, 120, 0.7)",1.0572770648984622,1.2556283740757734,0.0012518912596157,5.583470805900627,10.0,1,,3.8602605765891598
"(0.046, 0.01, 200, 0, 0.3)",1.0547191307560573,1.2777457763715176,0.001252609277836,5.585809592616032,10.0,1,,3.858871317786237
"(0.048, 0.011, 300, 0, 1.0)",0.9963088889809736,1.3759312009486284,0.0012329344749317,5.478889385293074,10.0,1,,3.7470206471525787
"(0.045, 0.007, 100, 240, 1.0)",1.0127684906551635,1.1673103363725468,0.0011921907538764,5.303279133253819,10.0,1,,3.675715866528197
