params,train_final_btc,test_final_btc,turns_test,fees_btc,turnover_btc,score,gen_gap,robust_score
"{'trend_kind': 'roc', 'trend_lookback': 300, 'flip_band_entry': 0.038211715763637945, 'flip_band_exit': 0.01950691238041399, 'vol_window': 45, 'vol_adapt_k': 0.005, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 1.0, 'max_position': 1.0, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",4.086557190183874,1.3476030499125933,3862.0,0.1584431010261727,281.6766240465296,1.3476030499125933,2.7389541402712805,-291.25954114776425
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.027765158247146163, 'flip_band_exit': 0.018654586063930632, 'vol_window': 90, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.5, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",3.227631005159792,1.3396986065840089,3267.0,0.1835098831069291,326.23979219009567,1.3396986065840089,1.887932398575783,-334.09538968922703
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.025660141665928796, 'flip_band_exit': 0.029415213074781434, 'vol_window': 45, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 0.5, 'max_position': 1.0, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",2.5373702247253966,1.3333979175655988,5578.0,0.32537745411583907,578.4488073170492,1.3333979175655988,1.2039723071597979,-592.1325546152211
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.026677172458464016, 'flip_band_exit': 0.019811183934789756, 'vol_window': 45, 'vol_adapt_k': 0.005, 'bar_interval_minutes': 15, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.33, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",3.1557229931772546,1.33247043106479,5657.0,0.169066957301754,300.56347964756065,1.33247043106479,1.8232525621124647,-314.34978152783873
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.04474361030152968, 'flip_band_exit': 0.02287373357054268, 'vol_window': 45, 'vol_adapt_k': 0.0, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.5, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",3.2060419669120086,1.325462890187738,1778.0,0.10678291043107463,189.83628521080055,1.325462890187738,1.8805790767242705,-193.82759081832847
"{'trend_kind': 'roc', 'trend_lookback': 300, 'flip_band_entry': 0.04272711813817937, 'flip_band_exit': 0.02001165383779366, 'vol_window': 45, 'vol_adapt_k': 0.0, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.33, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.01}",1.392748175545079,1.309328890320177,2652.0,0.086454907995033,153.69761421339362,1.309328890320177,0.08341928522490205,-159.22039188889224
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.016173180498406898, 'flip_band_exit': 0.01129367098623707, 'vol_window': 45, 'vol_adapt_k': 0.0075, 'bar_interval_minutes': 15, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 1.0, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",2.7061587515468943,1.3031338098098106,6680.0,0.23590023289796974,419.3781918186094,1.3031338098098106,1.4030249417370837,-435.73791720420354
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.028967812861173517, 'flip_band_exit': 0.021604329212342104, 'vol_window': 60, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 1.0, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",3.7405544604506784,1.295420580002328,3406.0,0.18530223415733096,329.4261940574764,1.295420580002328,2.4451338804483504,-337.87217480394565
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.016538844803441918, 'flip_band_exit': 0.009324203120255335, 'vol_window': 45, 'vol_adapt_k': 0.0075, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 1.0, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.01}",1.1712678482693044,1.2948263767571344,809.0,0.13219755324489146,235.0178724353627,1.2948263767571344,-0.12355852848783,-236.00994116509534
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.02172141730592523, 'flip_band_exit': 0.011691980343236614, 'vol_window': 60, 'vol_adapt_k': 0.0075, 'bar_interval_minutes': 15, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 1.0, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",2.7727007552329987,1.293358239635437,4935.0,0.1864969068632286,331.5500566457389,1.293358239635437,1.4793425155975617,-343.48496210028907
