params,train_final_btc,test_final_btc,turns_test,fees_btc,turnover_btc,score,gen_gap,robust_score
"{'trend_kind': 'roc', 'trend_lookback': 160, 'flip_band_entry': 0.04689748131271703, 'flip_band_exit': 0.02605308987614343, 'vol_window': 60, 'vol_adapt_k': 0.0075, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 0.66, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",1.0570564700570029,1.0000773755081176,1514.0,0.000517812318082559,2.3015864763089953,1.0000773755081176,0.05697909454888528,-5.107487408529153
"{'trend_kind': 'sma', 'trend_lookback': 120, 'flip_band_entry': 0.019604219333577127, 'flip_band_exit': 0.010128692727830131, 'vol_window': 45, 'vol_adapt_k': 0.0075, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.33, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.02}",1.0,1.0,224.0,0.0,0.0,1.0,0.0,0.43999999999999995
"{'trend_kind': 'sma', 'trend_lookback': 160, 'flip_band_entry': 0.022715784540862566, 'flip_band_exit': 0.014284479355838566, 'vol_window': 90, 'vol_adapt_k': 0.0025, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.66, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",1.0445944929511455,1.0,1302.0,0.0,0.0,1.0,0.04459449295114548,-2.2706080725329008
"{'trend_kind': 'roc', 'trend_lookback': 160, 'flip_band_entry': 0.03210782412007315, 'flip_band_exit': 0.02785966106123391, 'vol_window': 45, 'vol_adapt_k': 0.0025, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.66, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",1.056161033186827,1.0,358.0,0.0,0.0,1.0,0.05616103318682697,0.08534363838461054
"{'trend_kind': 'sma', 'trend_lookback': 120, 'flip_band_entry': 0.04273959614990205, 'flip_band_exit': 0.01541691089019679, 'vol_window': 90, 'vol_adapt_k': 0.0025, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.33, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.01}",0.9850498422641824,1.0,4971.0,0.0,0.0,1.0,-0.014950157735817649,-11.4275
"{'trend_kind': 'sma', 'trend_lookback': 120, 'flip_band_entry': 0.04337485030774614, 'flip_band_exit': 0.010967263381423642, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.5, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",1.0037217357127308,1.0,1006.0,0.0,0.0,1.0,0.0037217357127308226,-1.516302607499456
"{'trend_kind': 'roc', 'trend_lookback': 160, 'flip_band_entry': 0.026790177910952624, 'flip_band_exit': 0.005186183255883146, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 1.0, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.0}",1.0099666582961055,1.0,4971.0,0.0,0.0,1.0,0.009966658296105546,-11.430988330403638
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.026158229979057555, 'flip_band_exit': 0.010689380904911434, 'vol_window': 45, 'vol_adapt_k': 0.005, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.33, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.02}",1.0321036971441309,1.0,3184.0,0.0,0.0,1.0,0.03210369714413086,-6.9712362940004455
"{'trend_kind': 'sma', 'trend_lookback': 160, 'flip_band_entry': 0.033218355929594365, 'flip_band_exit': 0.026903143278578453, 'vol_window': 60, 'vol_adapt_k': 0.0025, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 1.0, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.02}",0.9946550251242174,1.0,225.0,0.0,0.0,1.0,-0.00534497487578256,0.4375
"{'trend_kind': 'sma', 'trend_lookback': 120, 'flip_band_entry': 0.041683042737606424, 'flip_band_exit': 0.007367859410529419, 'vol_window': 60, 'vol_adapt_k': 0.0, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 1.0, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.01}",1.000282735145699,1.0,1510.0,0.0,0.0,1.0,0.00028273514569909786,-2.7750989573009948
"{'trend_kind': 'sma', 'trend_lookback': 300, 'flip_band_entry': 0.03297288989697552, 'flip_band_exit': 0.0158586391348634, 'vol_window': 60, 'vol_adapt_k': 0.0075, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 0.5, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.02}",1.0043279968369259,1.0,120.0,0.0,0.0,1.0,0.004327996836925863,0.6984852011070759
