__family,mean_test_btc,mean_train_btc,fees,turnover,turns,n,std_test,score
"(0.0396, 0.0127, 200, 120, 0.66)",1.0561486214760931,1.1417101991732697,0.0482824135225742,85.83540181790985,343.0,1,,-41.90983470100141
"(0.039, 0.0112, 160, 120, 0.33)",0.985719639978685,1.3509087453281736,0.0483757616308677,86.0013540104316,539.0,1,,-42.06333312686798
"(0.0299, 0.0099, 160, 120, 0.66)",1.0951090705651574,1.0864876507217802,0.0485191538471718,86.2562735060831,2178.0,1,,-42.08154683632357
"(0.0353, 0.0285, 200, 180, 0.66)",0.90388517664214,1.7578824846154462,0.0488794145405646,86.89673696100364,832.0,1,,-42.59336271840024
"(0.0333, 0.0126, 160, 240, 1.0)",1.074265877930848,1.1836967532363116,0.0494006051206295,87.82329799223024,2243.0,1,,-42.8867837233049
"(0.0349, 0.0109, 320, 120, 0.5)",1.0954589754376531,1.1813410343806838,0.0496050045951325,88.18667483579131,1872.0,1,,-43.04748344705313
"(0.0405, 0.0061, 200, 60, 0.5)",0.9852135008477186,2.19111020482212,0.0495728250363612,88.12946673130901,4192.0,1,,-43.12909268984315
"(0.043, 0.0167, 120, 60, 0.66)",1.0897256907818689,1.7920295712876044,0.0497943606326234,88.5233077913308,1325.0,1,,-43.22172256551615
"(0.0325, 0.0075, 320, 60, 1.0)",0.981368723761194,2.6309735799969625,0.0502939482397328,89.41146353730294,929.0,1,,-43.77465699313001
"(0.049, 0.0231, 120, 120, 0.5)",0.94287962015324,0.7694501289510731,0.0503971203679092,89.59488065406093,2271.0,1,,-43.904957827245134
"(0.0308, 0.0206, 240, 60, 0.66)",0.9665384239949092,1.2313023491538957,0.050558434701198,89.88166169101858,341.0,1,,-44.02485085621558
"(0.0345, 0.0098, 120, 120, 0.33)",0.9727101476929944,0.9540092048648756,0.0511819178432084,90.9900761657036,903.0,1,,-44.573509853002015
"(0.0382, 0.0109, 240, 240, 0.66)",0.904400380050124,2.3485801766008594,0.051119240294608,90.87864941263652,3899.0,1,,-44.58604356656274
"(0.0399, 0.0163, 240, 240, 0.66)",1.1343933648439957,0.980573785352739,0.0517366668048468,91.97629654194976,586.0,1,,-44.90549157293573
"(0.0296, 0.0141, 160, 60, 0.5)",0.96021038502909,1.1224194126089375,0.0519507628166951,92.35691167412486,1956.0,1,,-45.27019621485003
"(0.0495, 0.0079, 120, 180, 0.66)",0.9561618511763018,1.7469985636124794,0.0521208809802613,92.6593439649092,1929.0,1,,-45.425631012258556
"(0.0321, 0.021, 160, 60, 0.5)",0.9460879584063908,1.2407129960487426,0.0526501868058468,93.60033209928316,1328.0,1,,-45.90672827804104
"(0.0462, 0.0267, 160, 60, 1.0)",0.9975479040969704,1.254786955570299,0.0528306374177481,93.9211331871078,2059.0,1,,-46.01584932687468
"(0.0471, 0.0213, 240, 240, 0.5)",1.1259441683433786,1.2145709309866142,0.0530853854203171,94.37401852500872,485.0,1,,-46.1141504795813
"(0.0312, 0.006, 240, 60, 0.33)",0.8917862755022748,1.1209884561472476,0.0534068785268076,94.94556182543552,3666.0,1,,-46.63440151574229
"(0.0262, 0.0089, 160, 120, 1.0)",0.8993346306342356,1.15960691374711,0.0536169400603704,95.3190045517697,2498.0,1,,-46.813784585310984
"(0.0428, 0.0088, 320, 60, 0.5)",1.1523693481433963,1.240611346246484,0.0540710903236,96.12638279751148,6298.0,1,,-46.96489314093594
"(0.0371, 0.0055, 320, 60, 1.0)",1.2256886778998692,1.2380083260358352,0.0542928982483639,96.52070799709116,1365.0,1,,-47.08895821889408
"(0.0304, 0.0165, 200, 120, 0.33)",0.9175359637359236,1.311785863671645,0.0542956897521356,96.52567067046282,632.0,1,,-47.39959506124762
"(0.0286, 0.017, 240, 120, 0.5)",1.1059315455698184,1.120328384737688,0.0546696897411656,97.1905595398502,894.0,1,,-47.54401791409644
"(0.0353, 0.0208, 320, 240, 1.0)",0.9751369048326092,1.323372442263746,0.0567158577697124,100.82819159060006,1252.0,1,,-49.49567474823713
"(0.0424, 0.017, 200, 120, 0.5)",1.113094630534612,1.4630859069122222,0.0573103133944814,101.88500159018864,436.0,1,,-49.88671647795419
"(0.0337, 0.0104, 320, 240, 1.0)",1.0020243718944777,2.6147808342141925,0.0576440448461595,102.47830194872826,4357.0,1,,-50.29477064731581
"(0.034, 0.0277, 200, 180, 0.33)",0.8828156236343315,1.83567107147514,0.0575596979581701,102.32835192563572,1138.0,1,,-50.3389200371417
"(0.034, 0.0105, 320, 180, 0.33)",0.8559008278933147,1.092595760268599,0.0577000480115875,102.57786313171144,2080.0,1,,-50.490730785973994
"(0.0242, 0.0121, 200, 240, 0.33)",1.0550668025603502,1.302195817744123,0.058060913572492,103.21940190665288,826.0,1,,-50.61269506433858
"(0.045, 0.0248, 200, 180, 0.66)",1.015314889450108,1.5686887850833748,0.059036592446508,104.9539421271259,450.0,1,,-51.52069276655935
"(0.0238, 0.0188, 120, 180, 0.5)",1.0089386580874662,1.1776818453024516,0.0595228713361394,105.8184379309147,832.0,1,,-51.959803178706025
"(0.0474, 0.0281, 120, 120, 0.33)",0.9875638532571394,1.6737882728109603,0.0596231897961406,105.99678185980534,574.0,1,,-52.07045026644167
"(0.0408, 0.0225, 320, 180, 0.33)",0.9999667207149668,2.3585588713296066,0.0600146800708696,106.6927645704356,2935.0,1,,-52.406430244573706
"(0.0269, 0.0137, 160, 120, 0.66)",1.0600750912515713,2.488056133311845,0.0602061190291763,107.0331004963135,2004.0,1,,-52.51668127593435
"(0.0487, 0.0059, 120, 180, 0.66)",0.9527226702030552,0.8070156484089095,0.0601779798301791,106.98307525365205,2576.0,1,,-52.59899293645315
"(0.0472, 0.0275, 320, 240, 1.0)",1.0043585546554188,1.1113871933238852,0.0609816927542261,108.41189822973496,1806.0,1,,-53.26257225296629
"(0.0419, 0.0091, 200, 60, 0.33)",1.032878590765928,1.0392030077475476,0.0611849107837621,108.77317472668832,3893.0,1,,-53.414893683361996
"(0.0327, 0.0159, 160, 180, 0.33)",1.0351732928482316,2.3001838529671677,0.061553197573928,109.42790679809428,2647.0,1,,-53.740333303772836
"(0.0474, 0.0261, 200, 120, 0.5)",0.8781260039279125,1.2036456912445066,0.061708477676642,109.70396031403016,2324.0,1,,-54.035562630763806
"(0.0339, 0.0272, 200, 60, 0.5)",0.9409709891647708,1.8891944731567696,0.0618183208939172,109.8992371447421,379.0,1,,-54.070465904100196
"(0.0497, 0.0231, 320, 120, 0.33)",1.1156252136920617,1.3592645573796804,0.0623082404005625,110.77020515655607,4003.0,1,,-54.331785604986536
"(0.0251, 0.0114, 240, 240, 0.5)",1.0069734396135426,1.233920454061517,0.0625026382727795,111.11580137383028,3366.0,1,,-54.61342988557438
"(0.0275, 0.0153, 240, 120, 0.33)",1.0499845878703813,1.0784663182232284,0.0625651891180676,111.22700287656454,942.0,1,,-54.626082039529955
"(0.0346, 0.0298, 200, 240, 0.66)",0.9600428033121088,1.18943014090409,0.0632261615226561,112.40206492916651,1630.0,1,,-55.30421582279381
"(0.0237, 0.0072, 120, 60, 0.66)",1.048929824788012,0.9910051608042204,0.0638937863480796,113.58895350769744,1490.0,1,,-55.80944071540879
"(0.035, 0.0228, 320, 120, 0.5)",0.8881401950957193,1.23673180256452,0.0639524049953185,113.6931644361219,3059.0,1,,-56.02239442796055
"(0.0292, 0.0295, 160, 240, 0.33)",1.0181071493165523,1.911848299010366,0.0643958020838107,114.4814259267746,696.0,1,,-56.28700161615456
"(0.0211, 0.0104, 320, 240, 0.5)",1.0113274871058706,1.2634905445308349,0.0644148266247383,114.51524733286789,1974.0,1,,-56.31071100595281
"(0.0404, 0.0135, 120, 180, 0.33)",1.125969230070882,1.519046876146118,0.0645560471070563,114.7663059680994,3330.0,1,,-56.321739801085876
"(0.0366, 0.0099, 200, 240, 0.33)",1.2169646007310722,1.192948369259777,0.065063139206107,115.66780303307902,1292.0,1,,-56.68200005501455
"(0.027, 0.0137, 120, 60, 0.66)",0.9409060613631468,1.0411133958332446,0.0654067771266492,116.27871489182075,1842.0,1,,-57.26385816167388
"(0.048, 0.005, 160, 240, 0.33)",1.1122370186752748,2.6000839135693283,0.0658008125083518,116.97922223707,2658.0,1,,-57.44317491236808
"(0.0445, 0.014, 240, 120, 0.5)",1.3854961260097804,3.7519300753634575,0.0668507714579107,118.8458159251756,684.0,1,,-58.10426260803593
"(0.0281, 0.0265, 240, 240, 1.0)",0.9591883685473654,1.5219989173994866,0.0665477522251853,118.30711506699596,1085.0,1,,-58.2609169171758
"(0.0343, 0.0122, 120, 120, 0.66)",1.0880075900110386,0.9189610767520736,0.0672228470059045,119.50728356605332,977.0,1,,-58.73285704002152
"(0.0295, 0.0083, 200, 120, 1.0)",1.082819804257931,2.224941988553117,0.0672437041730066,119.54436297423428,3341.0,1,,-58.75660538703222
"(0.0439, 0.0186, 240, 180, 0.5)",1.1562967486884734,1.1013397077002405,0.0674995643941055,119.99922558952107,1132.0,1,,-58.910815610466166
"(0.0291, 0.0058, 320, 60, 1.0)",1.1711142875819642,1.4167183698398929,0.0676522299009794,120.2706309350744,1602.0,1,,-59.03185340985621
"(0.0403, 0.0197, 240, 120, 1.0)",1.2545967191249932,1.2004968977977837,0.0686658621275129,122.072643782245,580.0,1,,-59.85039103412502
